OBJECT_NAME,FIELD_NAME,OBJECT_LABEL,FIELD_LABEL,FIELD_TYPE,FIELD_LENGTH,CREATEABLE,CALCULATED,PICKLIST,REFERENCE
"McLabs2__Listing__c","McLabs2__OSF_ID__c","Listing","External ID","string","100","true","false","",""
"McLabs2__Listing__c","McLabs2__Offering_Notes__c","Listing","Notes","textarea","5000","true","false","",""
"McLabs2__Listing__c","McLabs2__Price_Unit__c","Listing","Price/Unit","currency","0","false","true","",""
"McLabs2__Listing__c","McLabs2__Price_Room__c","Listing","Price/Room","currency","0","false","true","",""
"McLabs2__Listing__c","McLabs2__Principal_Balance__c","Listing","Principal Balance","currency","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Price_SF__c","Listing","Price/SF","currency","0","false","true","",""
"McLabs2__Listing__c","McLabs2__Property_SF__c","Listing","Property SF","double","0","false","true","",""
"McLabs2__Listing__c","McLabs2__Property_Type1__c","Listing","Property Type","string","1300","false","true","",""
"McLabs2__Listing__c","McLabs2__Property_Type__c","Listing","Primary Use","string","1300","false","true","",""
"McLabs2__Listing__c","McLabs2__Property__c","Listing","Property","reference","18","true","false","","McLabs2__Property__c"
"McLabs2__Listing__c","McLabs2__Status__c","Listing","Status","picklist","255","true","false","Pre-Marketing Preparation|On-Market|Off-Market|In Contract|Closed|Dead|Active",""
"McLabs2__Listing__c","McLabs2__Term_Years__c","Listing","Term (Years)","double","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Rep_Agreement_Executed__c","Listing","Rep Agreement Executed","date","0","true","false","",""
"McLabs2__Listing__c","McLabs2__State__c","Listing","State","string","1300","false","true","",""
"McLabs2__Listing__c","McLabs2__Total_Return__c","Listing","Total Return","percent","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Yield__c","Listing","Yield (Cash-On-Cash)","percent","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Year_Built__c","Listing","Year Built","string","1300","false","true","",""
"McLabs2__Listing__c","McLabs2__Acquisition_Type__c","Listing","Acquisition Type","multipicklist","4099","true","false","Core/Stabilized|Distressed|Single-Tenant, Net-Leased|Value Add",""
"McLabs2__Listing__c","McLabs2__of_Offers__c","Listing","# of Offers","double","0","false","true","",""
"McLabs2__Listing__c","McLabs2__Market__c","Listing","Market","multipicklist","4099","true","false","AK-Anchorage|AL-Birmingham|AL-Huntsville|AL-Mobile|AL-Montgomery|AR-Fayetteville/Springdale/Rogers|AR-Fort Smith|AR-Little Rock/N Little Rock|AZ-Phoenix|AZ-Tucson|CA-Bakersfield|CA-East Bay/Oakland|CA-Fresno|CA-Inland Empire|CA-Los Angeles|CA-Marin/Sonoma|CA-Orange County|CA-Sacramento|CA-Salinas|CA-San Diego|CA-San Francisco|CA-San Luis Obispo/Paso Robles|CA-Santa Barbara/Sta Maria/Goleta|CA-Santa Cruz/Watsonville|CA-South Bay/San Jose|CA-Stockton/Modesto|CA-Visalia/Porterville|CO-Colorado Springs|CO-Denver|CT-Hartford|DC-Washington|FL-Deltona/Daytona Beach|FL-Jacksonville|FL-Ocala|FL-Orlando|FL-Pensacola/Ferry Pass/Brent|FL-Port St Lucie/Fort Pierce|FL-South Florida|FL-Southwest Florida|FL-Tallahassee|FL-Tampa/St. Petersburg|GA-Atlanta|GA-Augusta/Richmond County|GA-Columbus|GA-Savannah|HI-Hawaii|IA-Des Moines|ID-Boise City/Nampa|IL-Chicago|IL-Davenport/Moline/Rock Island|IL-Peoria|IL-Springfield|IN-Evansville|IN-Fort Wayne|IN-Indianapolis|IN-South Bend/Mishawaka|KS-Kansas City|KS-Wichita|KY-Lexington/Fayette|KY-Louisville|LA-Baton Rouge|LA-Lafayette|LA-New Orleans/Metairie/Kenner|LA-Shreveport/Bossier City|MA-Boston|MD-Baltimore|ME-Portland/South Portland|MI-Detroit|MI-Grand Rapids|MN-Duluth|MN-Minneapolis|MO-St. Louis|MS-Jackson|National|NC-Asheville|NC-Charlotte|NC-Fayetteville|NC-Greensboro/Winston-Salem|NC-Raleigh/Durham|NC-Wilmington|NE-Lincoln|NE-Omaha/Council Bluffs|NJ-Northern New Jersey|NM-Albuquerque|NV-Las Vegas|NV-Reno/Sparks|NY-Albany/Schenectady/Troy|NY-Buffalo/Niagara Falls|NY-Long Island|NY-New York City|NY-Rochester|NY-Syracuse|NY-Utica/Rome|OH-Cincinnati/Dayton|OH-Cleveland|OH-Columbus|OH-Toledo|OH-Youngstown/Warren|OK-Oklahoma City|OK-Tulsa|OR-Portland|PA-Erie|PA-Philadelphia|PA-Pittsburgh|RI-Providence|SC-Charleston/N Charleston|SC-Columbia|SC-Greenville/Spartanburg|SC-Myrtle Beach/Conway|TN-Chattanooga|TN-Kingsport/Bristol/Bristol|TN-Knoxville|TN-Memphis|TN-Nashville|TX-Austin|TX-Beaumont/Port Arthur|TX-Brownsville/Harlingen|TX-Corpus Christi|TX-Dallas/Fort Worth|TX-El Paso|TX-Houston|TX-Killeen/Temple/Fort Hood|TX-Lubbock|TX-McAllen/Edinburg/Pharr|TX-San Antonio|UT-Salt Lake City|VA-Hampton Roads|VA-Richmond|VA-Roanoke|WA-Bremerton|WA-Olympia|WA-Seattle/Puget Sound|WA-Spokane|WA-Yakima|WI-Green Bay|WI-Milwaukee/Madison|WV-Charleston|WV-Huntington/Ashland",""
"McLabs2__Listing__c","McLabs2__Commission_Input__c","Listing","Commission Amount","currency","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Maximum_Lease_Rate_SF__c","Listing","Maximum Lease Rate ($/SF)","currency","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Maximum_Square_Footage__c","Listing","Maximum Square Footage","double","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Maximum_Purchase_Price__c","Listing","Maximum Purchase Price","currency","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Minimum_CAP_Rate__c","Listing","Minimum CAP Rate","percent","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Minimum_Cash_on_cash__c","Listing","Minimum Cash-on-cash","percent","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Minimum_LIRR__c","Listing","Minimum LIRR","percent","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Minimum_IRR__c","Listing","Minimum IRR","percent","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Minimum_Lease_Rate_SF__c","Listing","Minimum Lease Rate ($/SF)","currency","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Minimum_Square_Footage__c","Listing","Minimum Square Footage","double","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Minimum_Purchase_Price__c","Listing","Minimum Purchase Price","currency","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Need_Date__c","Listing","Need Date","date","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Probability__c","Listing","Probability","percent","0","true","false","",""
"McLabs2__Listing__c","McLabs2__Product_Type__c","Listing","Product Type","multipicklist","4099","true","false","Office|Industrial|Healthcare|Hospitality|Land|Multifamily|Retail|Self-Storage|Specialty",""
"McLabs2__Listing__c","McLabs2__Space_Sub_type__c","Listing","Space Sub-type","multipicklist","4099","true","false","None|Industrial- Flex Space|Industrial- Manufacturing|Industrial- Office Showroom|Industrial- R&D|Industrial- Truck Terminal/Hub|Industrial- Warehouse|Industrial- Distribution Warehouse|Industrial- Refrigerated/Cold Storage|Land- Industrial|Land- Multifamily|Land- Office|Land- Residential|Land- Retail|Land- Commercial(Other)|Office- Creative/Loft|Office- Office Building|Office- Governmental|Office- Medical Office|Office- R&D|Retail- Restaurant|Retail- Freestanding Building|Retail- Retail (Other)|Retail- Vehicle Related|Retail- Pad|Retail- Anchor|Retail- Community Center|Retail- Strip Center|Retail- Specialty Center|Retail- Neighborhood Center|Retail- Outlet Center|Retail- Regional Center/Mall|Retail- Super Regional Center",""
"McLabs2__Listing__c","McLabs2__Proposal__c","Listing","Pitch","reference","18","true","false","","McLabs2__Proposal__c"
"McLabs2__Listing__c","McLabs2__Tenancy__c","Listing","Tenancy","string","1300","false","true","",""
"McLabs2__Listing__c","McLabs2__Submarket__c","Listing","Submarket","multipicklist","4099","true","false","Downtown|Uptown|Westside|Southtown",""
"McLabs2__Listing__c","McLabs2__Project_Type__c","Listing","Project Type","picklist","255","true","false","Investment Sale|Loan Sale|Leasing|Listing Engine|Investment Banking|Financing / Equity / Debt",""
"McLabs2__Listing__c","McLabs2__Loan_Performance__c","Listing","Loan Performance","picklist","255","true","false","Non-Performing|Performing|Sub-Performing",""
